tsne_2d_one,tsne_2d_two
2.8301754,1.170205
2.8311803,1.1684965
2.8327203,1.1658504
2.8350072,1.1619618
0.16500299,5.309457
0.16422641,5.310532
0.16355085,5.311385
0.16190253,5.3134236
0.1618303,5.313295
0.1604132,5.3148413
0.15838775,5.317098
0.15555912,5.3203115
0.15210171,5.324254
0.14802517,5.3289714
0.1435673,5.3341727
0.13901465,5.339504
0.1347147,5.3445487
0.13082902,5.349104
0.12738715,5.3530464
3.0136018,1.0388392
3.0186765,1.0333242
3.023752,1.0279677
3.0287035,1.0229076
3.0336885,1.0177585
3.0385609,1.0127335
3.0431654,1.0080386
3.0475636,1.0034232
3.051556,0.99919593
3.0551379,0.995197
3.0581896,0.991546
3.0608737,0.9880535
3.063188,0.9848087
3.065161,0.98181134
3.0668037,0.9791129
3.0681622,0.97671086
3.06927,0.9745903
3.0702066,0.972662
3.0014064,1.0470444
3.007117,1.0411862
3.0121467,1.0363431
3.0168796,1.0319693
3.021555,1.0276731
3.026256,1.0233122
3.0311477,1.0185376
3.03611,1.0135156
3.0411108,1.008286
3.0460818,1.0029641
3.0507095,0.9978063
3.054793,0.99301267
3.058245,0.98865014
3.0611541,0.9847309
3.0635793,0.9812819
3.0655346,0.9783176
3.06712,0.97574395
3.0685017,0.972719
3.0694222,0.97157204
3.0702753,0.9698344
3.071016,0.9682077
3.059849,0.9868696
3.061305,0.98618335
3.0624979,0.9857078
3.0634954,0.9853268
3.0644119,0.9848314
3.0652874,0.98409086
3.0661597,0.9830153
3.0670857,0.98155046
3.06804,0.9797572
3.0689898,0.9777264
3.0699182,0.9755394
3.0707943,0.9733009
3.071609,0.9710343
3.072351,0.9687907
3.0618618,0.98350346
3.0629265,0.98341393
3.063827,0.9833406
3.0646627,0.983076
3.0659215,0.9819434
3.0663009,0.9817114
3.0671384,0.98051786
3.068726,0.9775057
3.068949,0.97707516
3.0698445,0.97498935
3.070709,0.97276545
3.071519,0.97045636
3.0722816,0.96808356
3.0573509,0.98250425
3.0594409,0.9818298
3.0611634,0.9817587
3.062635,0.98118085
3.064165,0.9805181
3.0651515,0.9801247
3.0663111,0.9791305
3.0674183,0.9777774
3.068504,0.9760479
3.069547,0.9739859
3.0710692,0.9697867
3.0713944,0.9692248
3.072186,0.966704
3.0728831,0.96416444
3.0735145,0.96164286
3.0740912,0.9591938
3.0746021,0.95687914
2.9099348,1.0244493
2.9131622,1.0184778
2.9163606,1.0124881
2.9076765,1.0219642
2.9033291,1.0335808
2.9048095,1.0309628
2.9064622,1.0281259
2.9082227,1.0250943
2.9100938,1.021909
2.9124012,1.018446
2.915412,1.0136348
2.9190433,1.007569
2.9230533,1.000569
2.927162,0.9932469
2.931118,0.9861774
2.9347,0.9793861
2.937851,0.97289175
2.9421692,0.9632578
2.9432895,0.9611131
2.9489973,0.9472826
2.9499078,0.9455431
2.9507103,0.9443138
2.9188068,1.0011188
2.9191008,1.0021353
2.9200954,1.0023513
2.9216146,1.0005317
2.9238498,0.99786645
2.926692,0.9940666
2.9298916,0.9895661
2.9332175,0.9846006
2.9364583,0.97954834
2.9395876,0.9743031
2.9425497,0.96916217
2.945432,0.96398646
2.9906693,0.970518
2.9958606,0.96770895
3.0008688,0.9650395
3.005675,0.9624568
3.0101461,0.96009344
3.0143232,0.95794326
3.0180707,0.956275
3.0216475,0.95444274
3.0249164,0.95276254
3.0279768,0.95115745
3.0309334,0.9494732
3.033979,0.94751626
3.0374372,0.9450961
3.0698428,0.9534818
3.0702946,0.9534298
3.0707197,0.9532882
3.0711312,0.9529392
3.0715806,0.9522828
3.0720325,0.951329
3.0725484,0.9498621
2.9197218,0.9966156
2.9201958,0.99666584
2.9211237,0.9959266
2.9225135,0.99433714
2.9244003,0.9918848
2.9268,0.9885033
2.9318023,0.98032224
2.9336529,0.97692835
2.9356704,0.9730616
2.939662,0.96501195
2.9417722,0.960684
2.9457393,0.9519446
3.0170643,0.9531946
3.0207422,0.95166016
3.0242796,0.94998944
3.0276864,0.9481369
3.0309703,0.94614387
3.0341706,0.9440067
3.0373065,0.94169927
3.04037,0.93942726
3.043549,0.9369745
3.0468795,0.9344037
3.0503557,0.9317692
3.0539174,0.9292851
3.0574455,0.92711264
3.0607216,0.92543256
3.0636778,0.92426217
3.0662367,0.9234813
3.0684016,0.9229983
3.0702107,0.92269456
3.0717177,0.9224166
3.0389585,0.94013107
3.0418873,0.9373145
3.0447812,0.9343582
3.0476286,0.9313678
3.0504036,0.9284848
3.0531218,0.92575353
3.055785,0.923211
3.0583866,0.9209055
3.0609372,0.91882724
3.0633662,0.91712445
3.0656862,0.9156989
3.0678298,0.9145112
3.0697663,0.91351396
3.0714476,0.9126244
3.0728588,0.9117707
3.074212,0.91210574
3.0748394,0.91019565
3.0755093,0.90952975
3.0760071,0.9089637
3.0539088,0.92056954
3.0560167,0.9175798
3.0579886,0.9147865
3.059882,0.9121942
3.0617511,0.9097362
3.0635397,0.90761757
3.0653257,0.9057858
3.0671096,0.9041907
3.0688574,0.9027909
3.07112,0.90268826
3.0719538,0.9005049
3.0731761,0.8996217
3.0741518,0.89887273
3.0749023,0.89829016
3.0754385,0.8978957
3.075816,0.8977016
3.0761034,0.89771587
3.0763333,0.89792365
2.9918513,0.90608054
2.9944155,0.9098426
2.9971201,0.9129367
3.0000026,0.9153262
3.0030265,0.9171025
3.0062935,0.9179345
3.0100386,0.91332716
3.0131657,0.91758406
3.0166192,0.916667
3.0199866,0.9157514
3.0232852,0.9149822
3.0264876,0.9146001
3.0295987,0.91458136
3.0325475,0.91491854
3.0353959,0.91552204
3.0382216,0.91617763
3.0410445,0.91687256
3.0439699,0.91751933
3.0469155,0.91822
3.0600593,0.900324
3.0613043,0.8973238
3.0625672,0.89464015
3.0642366,0.8931163
3.0651488,0.89007
3.066478,0.8882014
3.067835,0.886643
3.0692275,0.8854567
3.0713499,0.886202
3.0717924,0.8840499
3.0728238,0.88357145
3.0736415,0.88318443
3.0746686,0.8843466
3.0746903,0.8828761
3.0750105,0.8830503
3.0752773,0.8834303
3.0755277,0.88396806
2.9793313,0.82896185
2.9783244,0.8325135
2.9775214,0.8356482
2.976997,0.83838564
2.9767601,0.8405737
2.9768782,0.8421217
2.9773495,0.8430119
2.9781177,0.84319484
2.9791865,0.84268546
2.980511,0.8415398
2.9819996,0.83985466
2.9836092,0.8376567
2.9852712,0.8350813
2.9869902,0.8322984
2.9886937,0.8294856
2.9902525,0.82712287
2.9916847,0.8252736
2.9929707,0.8239996
2.9938893,0.8238181
2.995499,0.8230838
3.0638871,0.87143326
3.0643828,0.86932045
3.065378,0.86786765
3.0654037,0.8658985
3.0668807,0.8654575
3.066794,0.8638252
3.0677571,0.8635503
3.0717406,0.8683472
3.0717432,0.8674669
3.0716894,0.86668587
3.0716174,0.86596274
3.072227,0.8667813
2.9802117,0.81891775
3.038332,0.92131895
3.0408854,0.91995215
3.0432053,0.91692513
3.045527,0.9157626
3.047754,0.91321534
3.049961,0.91063505
3.0521858,0.90824354
3.054357,0.9060927
3.0564997,0.9044103
3.058859,0.9038504
3.060467,0.9022765
3.0622904,0.9016307
3.0644872,0.9027712
2.9946835,0.78531855
2.9946136,0.7871225
2.994674,0.7888172
2.9948766,0.7903276
2.9952655,0.7914932
2.995794,0.79235893
2.9964578,0.7928384
2.9971385,0.7931701
2.9979446,0.7932028
2.9987357,0.79323745
2.9995174,0.7933601
3.000292,0.7936276
3.0010328,0.794177
3.0018082,0.79499906
3.0026097,0.796055
3.0035312,0.79742527
3.0046759,0.79918665
3.0061164,0.80177087
3.0573895,0.87546015
3.0583382,0.87230015
3.0592523,0.86950976
3.0601792,0.86696583
3.0611215,0.8646432
3.0621374,0.8625522
3.0631933,0.8606384
3.0643153,0.8590862
3.065501,0.8579814
3.0667248,0.8574464
3.0679448,0.8575213
3.069054,0.85809565
3.0699952,0.8589937
3.0713851,0.86166614
3.0712242,0.8608769
3.0715735,0.86154914
3.0573165,0.8583785
3.0579627,0.8563399
3.058613,0.8542846
3.059286,0.85216606
3.0600026,0.850107
3.0607667,0.84825504
3.06163,0.846828
3.0626142,0.8460471
3.0637136,0.8460031
3.0648851,0.8466866
3.0659962,0.8478959
3.066953,0.8493042
3.0677145,0.85062486
3.0682945,0.85174686
3.068704,0.85256916
3.0689864,0.85311985
3.0049787,0.7428668
3.00435,0.7454543
3.0038054,0.7478442
3.0034108,0.7497933
3.003183,0.751268
3.0031328,0.752194
3.0032496,0.7526467
3.0034962,0.7528352
3.0038066,0.75300425
3.0041277,0.7534314
3.0043921,0.7542079
3.0045714,0.75547063
3.0052693,0.75554466
3.0048022,0.75859946
3.0048137,0.7603964
3.0368884,0.78095627
3.0364678,0.7786173
3.037596,0.78017336
3.036696,0.7771997
3.0373175,0.77797973
3.0403686,0.78458637
3.0397875,0.7827947
3.014182,0.7042395
3.0147243,0.70029527
3.0147169,0.700623
3.0146472,0.70107293
3.015069,0.6995602
3.0154736,0.6980709
3.0158937,0.6969662
3.0162263,0.6966315
3.0311706,0.7643528
3.0314236,0.7644945
3.0317907,0.7649507
3.0136824,0.7071779
3.0137694,0.70612836
3.0138967,0.7050404
3.0146098,0.7012865
3.0141933,0.702809
3.0143735,0.70177114
3.0146544,0.7009309
3.0148253,0.70032376
3.0148945,0.70021904
3.014843,0.70080394
3.0145872,0.7020488
3.015156,0.70075387
3.0142918,0.70501363
3.013467,0.7094455
3.0129786,0.7126331
3.013417,0.70736456
3.0133505,0.7070898
3.0132945,0.7065936
3.0132656,0.70591897
3.0132718,0.7051252
3.0133018,0.70425767
3.0133765,0.703384
3.0134623,0.7026313
3.0135136,0.70219135
3.01353,0.70223534
3.014203,0.7006354
3.013358,0.7036886
3.0131342,0.70544255
3.012875,0.7077591
3.0130203,0.70920455
3.013886,0.7027728
3.0137765,0.7021746
3.0137193,0.70139974
3.0137057,0.70049196
3.0136688,0.69947106
3.0136442,0.6984645
3.0137198,0.6975121
3.0138917,0.6968091
3.0139441,0.6965153
3.0138748,0.6966595
3.0135274,0.6974305
3.0132844,0.6989217
3.0130382,0.7010797
3.0127244,0.7037377
3.0124502,0.70667845
3.0121465,0.70975244
3.011808,0.7127305
3.0114293,0.71557707
3.010985,0.7181191
3.0104983,0.7203503
3.0026104,0.6321229
3.0018508,0.6308753
3.0008817,0.6279435
3.0002236,0.62885964
2.9992511,0.62634087
2.998422,0.62645054
2.997615,0.6273117
2.9968586,0.62865335
2.9964938,0.63472164
2.995566,0.6323493
2.9950488,0.6346359
2.9946887,0.6369657
2.995093,0.64386064
2.9946482,0.64275444
2.9950633,0.64665353
2.995821,0.651419
3.0110126,0.7369158
3.011876,0.73731035
3.0127716,0.73787344
3.0137012,0.7386334
3.014648,0.73956615
3.015583,0.74067706
3.0165281,0.741988
3.017468,0.74350935
3.0184176,0.7452152
3.019433,0.7471647
3.0205622,0.74943
3.0220253,0.6542799
3.022233,0.6528295
3.022371,0.6518884
3.0224402,0.65162957
3.022352,0.6521773
3.0221398,0.65352523
3.0217676,0.65564597
3.0130918,0.73657197
3.0137444,0.7373734
3.0143566,0.7381194
3.014905,0.73881054
3.0153728,0.73942083
3.0157828,0.7399636
3.0201387,0.662882
3.0205002,0.65890414
3.0208216,0.65567416
3.0211184,0.65320927
3.0213451,0.6515899
3.0214138,0.6509537
3.021287,0.6515152
3.0210946,0.6526917
3.0204177,0.65595233
3.019768,0.65934837
3.018994,0.66308373
3.0181668,0.666581
3.0174215,0.66954833
3.0168097,0.6720871
3.0163412,0.6745647
2.9928453,0.70529383
2.9934194,0.708535
2.9939735,0.71092576
2.9944124,0.7115818
2.9953723,0.7144835
2.9962797,0.71613157
2.9973636,0.7178196
2.9986055,0.71964467
3.0000246,0.72161347
3.002233,0.7246537
3.0031998,0.7259152
3.004271,0.7269052
3.0051692,0.72810805
3.0062594,0.72927755
3.0071228,0.73025346
3.0078628,0.73110676
3.0084658,0.731831
3.0089846,0.7324405
3.0094576,0.73297
3.0216744,0.63656956
3.0218585,0.635047
3.0219529,0.63409513
3.0219562,0.63368833
3.0219183,0.6338423
3.0218549,0.63459736
3.0214875,0.6358948
3.0210545,0.63765854
3.0091763,0.5875845
3.0084689,0.58213097
3.0076766,0.57776153
3.006775,0.5746142
3.0057542,0.57263744
3.0046468,0.5717317
3.0035172,0.5717214
3.0024056,0.57227314
3.001391,0.5736609
3.0005188,0.5755538
2.9997518,0.5781041
2.983206,0.7039804
2.9844506,0.7062075
2.9858904,0.7083787
2.9874249,0.7105265
2.9890523,0.7126393
2.9907098,0.7146804
2.9923663,0.7166239
2.9939911,0.7184633
2.9956026,0.72024125
2.997151,0.7218976
2.9986389,0.7234824
3.0000668,0.7249953
3.0014586,0.72653586
3.0028453,0.7281634
3.0041988,0.729923
3.0055003,0.7318377
3.0227053,0.6208689
2.9815788,0.55595225
2.9805408,0.5611142
2.9793937,0.5654235
2.97823,0.57002014
2.9770114,0.57476074
2.9757764,0.5795367
2.9746518,0.584423
2.973601,0.589277
2.9726164,0.5941258
2.9717083,0.59909534
2.9705408,0.60176206
2.9845936,0.5311582
2.9834511,0.5352949
2.9822884,0.538865
2.980882,0.5429384
2.980289,0.5465745
2.9789705,0.5507467
2.9776175,0.5550492
2.9762394,0.55959153
2.9742036,0.56328887
2.9735928,0.5668112
2.9716034,0.5696957
2.9708111,0.57290405
2.969177,0.5755486
2.9800756,0.71120495
2.981964,0.71283495
2.9836352,0.71425796
2.9851153,0.7155383
2.9864442,0.7167019
2.9877152,0.7178077
2.9889522,0.71883136
2.990241,0.71978766
2.9916294,0.7207184
3.0199945,0.5884274
3.0201042,0.58974123
3.0201,0.59080744
3.019932,0.5913142
3.019539,0.591159
3.0188534,0.590198
2.9846451,0.7146431
2.985843,0.7156006
2.9868722,0.7164516
2.987824,0.71725667
2.9887211,0.71800864
3.0160716,0.5548357
3.0176466,0.56806576
3.0172198,0.56480134
3.017556,0.5689305
3.017653,0.57134396
3.0174277,0.5725362
3.0167956,0.57228965
3.0157368,0.57069546
3.0142376,0.567932
3.012291,0.5640064
3.0098555,0.5628328
3.007942,0.55678433
3.005817,0.5507944
3.0040395,0.54771805
3.0023632,0.54536283
2.998554,0.46918762
2.9978313,0.4725346
2.9967973,0.47545666
2.9954033,0.4780644
2.9936688,0.48042533
2.991617,0.4825288
2.9888024,0.48375043
2.987158,0.485328
2.9849203,0.48594546
2.9826446,0.4861
2.9802144,0.48595512
2.977537,0.48560444
2.9877937,0.47766706
2.9854276,0.48137677
2.9831042,0.4849458
2.9807577,0.4883426
2.9784632,0.49151823
2.97618,0.49457934
2.973722,0.4974097
2.9710314,0.50034875
2.9681103,0.503386
2.9653056,0.5060745
2.9598932,0.5037607
2.9576397,0.50919753
2.9554808,0.5142095
2.9289486,0.6558705
2.9292343,0.66157717
2.9297752,0.66653687
2.9305134,0.6709523
2.931076,0.67359436
2.9319031,0.6786748
2.9316745,0.68128085
2.9329963,0.68553555
2.9333959,0.6887656
2.931701,0.6916023
2.9337978,0.694965
2.925808,0.69041324
2.9283917,0.69295347
2.931302,0.69537216
2.9343348,0.69770795
2.9371645,0.7000083
2.939445,0.7023528
2.9408016,0.7046595
2.9414935,0.70689297
2.9415712,0.70902896
2.9413922,0.71098304
2.941094,0.71280706
2.995755,0.4282991
2.9953532,0.42934257
2.9948156,0.43060505
2.9939976,0.43206462
2.9928303,0.43376023
2.9912157,0.43559563
2.9891431,0.4377079
2.9866533,0.4399239
2.9830027,0.4431514
2.9810765,0.44404054
2.9782248,0.44556665
2.9753935,0.4466393
2.9725766,0.44721553
2.9697876,0.44738463
2.967024,0.447299
2.9642804,0.44706586
2.9614716,0.4468457
2.9938502,0.42519784
2.9930432,0.42668927
2.9918675,0.42838886
2.9902534,0.43028262
2.988114,0.43233302
2.98551,0.43465218
2.982498,0.43699947
2.979276,0.43915376
2.9760528,0.44099036
2.9728274,0.44228816
2.9695132,0.44304964
2.9945865,0.42022014
2.994307,0.42085198
2.9938996,0.4215234
2.9933317,0.42229944
2.9924898,0.42331403
2.9912555,0.42450228
2.9895759,0.42597058
2.9874077,0.42765138
2.9848034,0.42954254
2.9818845,0.43144107
2.9787526,0.43309337
2.9935744,0.41622087
2.9932735,0.41677484
2.9928677,0.41742927
2.992274,0.41819632
2.9913883,0.41912064
2.9900968,0.42022327
2.9883523,0.42160922
2.986095,0.42322904
2.9833605,0.4249931
2.9802566,0.42672592
2.9758043,0.42886528
2.9734511,0.4295203
2.9681456,0.43099836
2.965828,0.43104842
2.963383,0.4310484
2.9603543,0.43096808
2.9345927,0.43951654
2.9302502,0.4413791
2.9261417,0.44331756
2.922059,0.4453854
2.917862,0.44778755
2.913214,0.45094702
2.9090114,0.45355293
2.9054549,0.4571023
2.9007607,0.46038523
2.8958526,0.4637851
2.891033,0.46750218
2.88555,0.47122514
2.8793464,0.4747485
2.8722808,0.47831458
2.8645725,0.48166502
2.855808,0.48486888
2.8457727,0.48791108
2.8337116,0.49061748
2.9901102,0.41041946
2.9889944,0.41075313
2.9870605,0.41150096
2.9855375,0.41175324
2.9830964,0.41273212
2.980063,0.41401917
2.9764705,0.41569233
2.9724503,0.41751233
2.967529,0.41994354
2.9640765,0.42070657
2.959961,0.4217385
2.9559512,0.4224481
2.952068,0.42293668
2.9483957,0.4233039
2.9448705,0.42356536
2.941486,0.42376533
2.9383128,0.42282856
2.9831607,0.40660283
2.9803615,0.40732566
2.9768925,0.4084706
2.9726787,0.41008273
2.9678628,0.41200787
2.9627435,0.41412112
2.9576788,0.4162056
2.9528997,0.41808692
2.9484336,0.41967216
2.9441168,0.42105868
2.9398868,0.4223762
2.9369392,0.4227271
2.932318,0.4250126
2.9285457,0.42632812
2.9247177,0.4277386
-3.8294153,1.2579414
-3.831038,1.2581
-3.8308597,1.2582244
-3.832673,1.2583598
-3.835293,1.2585013
-3.849069,1.2589557
-3.8494177,1.2589551
-3.8498094,1.258934
-3.8502705,1.258899
-3.8508534,1.2588531
-3.8516057,1.2588071
-3.8671412,1.2591995
-3.876586,1.251752
-3.8727808,1.2524822
-3.8685167,1.2531623
-3.864137,1.2538534
-3.8601115,1.2545412
-3.8566332,1.255196
-3.853629,1.2557323
-3.852208,1.2563624
-3.8515368,1.2568809
-3.8518934,1.2573606
-3.8531961,1.2577983
-3.8551433,1.2581824
-3.8574905,1.258491
-3.859942,1.2587216
-3.8623593,1.2588885
-3.8645954,1.2590034
-3.866504,1.2590868
-3.868273,1.2591662
-3.86968,1.2591981
-3.8515363,1.2576255
-3.850832,1.2578615
-3.8507302,1.2580628
-3.8512354,1.2582381
-3.8531725,1.2584624
-3.8540857,1.2585385
-3.8572097,1.2587296
-3.8586426,1.2587368
-3.861582,1.2588342
-3.8630533,1.2587854
-3.8651435,1.2587786
-3.8673291,1.2587858
-3.9098306,1.2553577
-3.9107676,1.2553391
2.979761,0.37875655
2.9786186,0.37723377
2.9765518,0.37417057
2.9759297,0.37423673
2.9743178,0.3729525
2.9724436,0.37193593
2.9703035,0.37139925
2.9667923,0.3704682
2.9653249,0.37206852
2.9625666,0.37338904
2.9596586,0.37529835
2.9566147,0.37763032
2.953567,0.38026762
2.950555,0.38299286
2.9476058,0.38564253
2.944666,0.38807246
2.941648,0.39028677
2.879587,0.42055696
2.8757284,0.42244482
2.867975,0.42547438
2.8627279,0.42765313
2.8572824,0.4299102
2.8517787,0.4322208
2.8463004,0.43463576
2.8411815,0.43703786
2.8365178,0.43940187
2.8322144,0.4418076
2.8282523,0.44436333
2.9721081,0.37408096
2.9701526,0.3740222
2.9677331,0.37420785
2.9647565,0.37470415
2.961178,0.37556684
2.9571116,0.3768752
2.9527185,0.37862524
2.9482589,0.3807458
2.9439735,0.3831141
2.939945,0.3856193
2.936117,0.38818684
2.9324756,0.39073646
2.9288752,0.39321813
2.9253948,0.39558515
2.922144,0.39780083
2.9184978,0.39979073
2.9159255,0.4008946
2.9112577,0.40322137
2.9076045,0.40486392
2.90382,0.40666685
-3.8813639,1.2559556
-3.8796067,1.2563622
-3.8790576,1.2566416
-3.8794122,1.2568431
-3.8805103,1.2569681
-3.8822744,1.2570581
-3.8840797,1.2571313
-3.8857868,1.2572091
-3.887224,1.2572887
-3.8884544,1.2573599
-3.8897076,1.2573991
-3.8893192,1.2576206
-3.8923862,1.257418
-3.8937182,1.2574124
-3.8947136,1.2574201
-3.8953993,1.2574464
-3.8959785,1.2574661
-3.896493,1.2574747
2.963421,0.33945045
2.9631033,0.33966613
-3.952763,1.2458603
-3.9483967,1.2466681
-3.9436696,1.2474725
-3.9387815,1.2483022
-3.9336264,1.2491609
-3.928203,1.2500498
-3.9226298,1.2509942
-3.9171734,1.2518526
-3.9120212,1.2527242
-3.9074285,1.2535411
-3.9038558,1.2542739
-3.9014666,1.2548974
-3.9006913,1.2554792
-3.899329,1.255826
-3.9009721,1.2561454
-3.9000683,1.2563804
-3.8988972,1.2566103
-3.9740744,1.243228
-3.9697835,1.2440646
-3.9654543,1.2448739
-3.961066,1.2456739
-3.9564674,1.2464954
-3.95169,1.2473676
-3.946349,1.248285
-3.9405768,1.24927
-3.9340665,1.250289
-3.9275203,1.2513164
-3.921466,1.2522995
-3.9163835,1.2531885
-3.9121559,1.2541232
-3.9107249,1.2545183
-3.909804,1.2549448
-3.9096177,1.2552588
-3.9096818,1.2554913
-3.9097145,1.2556889
-3.9096186,1.2558597
-3.909275,1.2560169
-3.908837,1.2561673
2.9695961,0.36285874
2.9685407,0.36234632
2.967308,0.36195618
2.9647605,0.35921228
2.9635868,0.36052075
2.961978,0.36188132
2.9595237,0.36243463
2.9566808,0.36337066
2.9535577,0.36475888
2.9501474,0.3666057
2.9466014,0.3688597
2.9429257,0.37145156
2.9390898,0.37428075
2.9351404,0.3772146
2.93108,0.38015267
2.9269354,0.38294974
2.922647,0.38558492
2.918682,0.38809657
2.9142625,0.3903823
-3.9732463,1.250368
-3.9765987,1.250166
-3.9790778,1.2500423
-3.9805222,1.2499813
-3.9811475,1.2499871
-3.980827,1.2500731
-3.979416,1.2502259
-3.973335,1.2507842
-3.9747643,1.2506834
-3.971537,1.250997
2.9623494,0.34036782
2.9619632,0.33975074
2.9616244,0.339321
2.9613101,0.33908647
2.9609754,0.33908013
2.9605868,0.33931756
2.9601111,0.3398184
2.959474,0.34062088
2.9586892,0.3417451
-3.9795485,1.2498446
-3.9819138,1.2497356
-3.983972,1.2496297
-3.985517,1.249569
-3.9863358,1.249548
-3.986584,1.2495857
-3.986048,1.2496898
-3.984738,1.2498423
-3.9827719,1.2500551
-3.9801116,1.25032
-3.9769852,1.2506136
-3.9735012,1.2509526
2.961302,0.33825833
2.9611266,0.33800456
2.9609451,0.33789432
2.9607491,0.33792162
2.9604914,0.3381161
2.9601693,0.33847016
2.9597673,0.3389979
2.959223,0.33975405
-4.097978,1.2323067
-4.098304,1.2326454
-4.0972795,1.2329415
-4.0954556,1.2332323
-4.090758,1.2333614
-4.0902452,1.2337513
-4.0875044,1.2339684
-4.084962,1.2341472
-4.0825057,1.2342879
-4.077924,1.2340539
-4.077699,1.2345526
-4.0749736,1.2347306
-4.0692143,1.2345595
-4.0690317,1.2353479
-4.0849934,1.236475
-4.0804086,1.236899
-4.076589,1.2372808
-4.073702,1.2376024
-4.071712,1.2378867
-4.070183,1.2381537
-4.068781,1.2384425
-4.06707,1.238791
-4.064937,1.2392108
-4.062191,1.2397038
-4.0590243,1.2402982
-4.122214,1.234033
-4.118745,1.2342378
-4.114939,1.2344515
-4.111197,1.234669
-4.1078296,1.234871
-4.1051836,1.2350508
-4.10324,1.2352009
-4.1017876,1.2353272
-4.100549,1.2354562
-4.0991907,1.2356087
-4.097718,1.2358016
-4.049891,1.2447896
-4.043389,1.2452799
-4.039005,1.2456166
-4.036235,1.2458498
-4.034724,1.2460015
-4.0339975,1.2461075
-4.041431,1.2457896
-4.0376625,1.246081
-4.0354614,1.2462628
2.9565892,0.33769196
2.9567988,0.33782429
-4.049762,1.2448475
-4.0463696,1.2451173
-4.0441365,1.2453102
-4.0431724,1.245428
-4.043209,1.2454872
-4.044009,1.2455069
2.953266,0.33951667
2.9537826,0.33905408
2.9542766,0.33866212
2.954735,0.33831218
2.9551392,0.33802527
2.9556403,0.33752683
2.9555757,0.33782214
2.9554932,0.33782953
2.9550018,0.33838975
2.954174,0.33914447
2.9528904,0.3400414
2.951314,0.34128308
-4.2171235,1.2278956
-4.226602,1.227277
-4.238668,1.2265064
-4.2494435,1.2255355
-4.260315,1.2246232
-4.271047,1.2234199
-4.281296,1.2229438
-4.28971,1.2233565
-4.2983885,1.2229865
-4.3040323,1.2227931
-4.3096857,1.2226634
-4.3137054,1.222291
